Specie\Loci,12-ITS,1-Satyrium parviflorum voucher BB2217 trnK gene partial sequence; and maturase K (matK) gene complete cds; chloroplast gi,2-Monadenia bracteata chloroplast tRNA-Leu gene for transfer RNA-Leu and trnL-F intergenic spacer gi,3-Tylostigma perrieri plastid partial rbcL gene for RuBisCO specimen voucher K:RII 585 gi,4-Traunsteinera globosa genomic DNA containing psbA-trnH IGS specimen voucher MIB:ZPL:04317 gi,5-Orchis quadripunctata PsaB (psaB) gene partial cds; chloroplast gi,6-Ponerorchis kiraishiensis isolate Xdh53 xanthine dehydrogenase (Xdh) gene partial cds gi,7-Dactylorhiza maculata voucher Hedren 97214 ribosomal protein L16 (rpl16) gene partial sequence gi,8-Satyrium parviflorum voucher BB2217 trnL-trnF intergenic spacer and tRNA-Phe (trnF) gene partial sequence; chloroplast gi,9-Satyrium amblyosaccos voucher HK2004 tRNA-Leu (trnL) gene partial sequence; chloroplast gi,10-Brachycorythis neglecta voucher Tang & Lin 207 trnS-trnG intergenic spacer partial sequence; chloroplast gi
376102-Disa hircicornis,DQ414985.1,DQ415128.1,DQ415269.1,-,-,-,-,-,-,-,-
376103-Disa caffra,DQ414986.1,DQ415129.1,DQ415270.1,MK191857.1,-,-,-,-,-,-,-
376104-Disa cooperi,DQ414987.1,DQ415130.1,DQ415271.1,-,-,-,-,-,-,-,-
376105-Disa rhodantha,DQ414988.1,DQ415131.1,DQ415272.1,-,-,-,-,-,-,-,-
376106-Disa scullyi,DQ414989.1,DQ415132.1,DQ415273.1,-,-,-,-,-,-,-,-
376107-Disa extinctoria,DQ414990.1,DQ415133.1,DQ415274.1,-,-,-,-,-,-,-,-
175383-Disa versicolor,DQ414991.1,DQ415134.1,DQ415275.1,-,-,-,-,-,AF360476.1,AF360419.1,-
376639-Corybas sulcatus,DQ422135.1,-,-,-,-,-,-,-,-,-,-
378791-Brownleea galpinii subsp. major,DQ448003.1,-,-,-,-,-,-,-,-,-,-
378793-Brownleea recurvata,DQ448005.1,-,-,-,-,-,-,-,-,-,-
384567-Bonatea antennifera,DQ522049.1,DQ522082.1,-,-,-,-,-,-,-,-,-
384568-Bonatea boltonii,DQ522053.1,DQ522083.1,-,-,-,-,-,-,-,-,-
384570-Bonatea cassidea,DQ522059.1,DQ522085.1,-,-,-,-,-,-,-,-,-
384571-Bonatea lamprophylla,DQ522060.1,DQ522086.1,-,-,-,-,-,-,-,-,-
384572-Bonatea polypodantha,DQ522062.1,DQ522087.1,-,-,-,-,-,-,-,-,-
384573-Bonatea porrecta,DQ522064.1,DQ522088.1,-,-,-,-,-,-,-,-,-
384574-Bonatea pulchella,DQ522065.1,DQ522089.1,-,-,-,-,-,-,-,-,-
384575-Bonatea saundersioides,DQ522067.1,DQ522090.1,-,-,-,-,-,-,-,-,-
62824-Bonatea speciosa,DQ522069.1,EU214217.1,-,EU213446.1,EU213790.1,-,-,-,-,-,-
384576-Bonatea steudneri,DQ522072.1,-,-,KU748006.1,-,-,-,-,-,-,-
384578-Habenaria clavata,DQ522074.1,DQ522094.1,-,-,-,-,-,-,-,-,-
175385-Habenaria dives,DQ522075.1,DQ522095.1,-,-,-,-,-,-,AF360462.1,AF360405.1,-
175386-Habenaria laevigata,DQ522076.1,DQ522097.1,-,-,-,-,-,-,AF360460.1,AF360403.1,-
384579-Habenaria lithophila,DQ522077.1,DQ522099.1,-,-,-,-,-,-,-,-,-
384580-Habenaria praestans,DQ522079.1,DQ522100.1,-,-,-,-,-,-,-,-,-
384581-Habenaria tridens,DQ522080.1,DQ522101.1,-,-,-,-,-,-,-,-,-
177028-Corybas macranthus,DQ784550.1,-,KX523955.1,KT007202.1,-,-,-,-,-,-,-
396817-Corybas acuminatus,DQ784551.1,-,KX523970.1,-,-,-,-,-,-,-,-
338233-Microtis angusii,DQ863703.1,-,-,-,-,-,-,-,-,-,-
413042-Diuris abbreviata,DQ904011.1,-,-,-,-,-,-,-,-,-,-
413046-Diuris conspicillata,DQ904014.1,-,-,-,-,-,-,-,-,-,-
413050-Diuris platichila,DQ904015.1,-,-,-,-,-,-,-,-,-,-
413051-Diuris praecox,DQ904016.1,-,-,-,-,-,-,-,-,-,-
413057-Diuris monticola,DQ904019.1,-,-,-,-,-,-,-,-,-,-
413052-Diuris alba,DQ904020.1,-,-,-,-,-,-,-,-,-,-
413047-Diuris flavescens,DQ904022.1,-,-,-,-,-,-,-,-,-,-
413054-Diuris semilunulata,DQ904025.1,-,-,-,-,-,-,-,-,-,-
413061-Diuris tricolor,DQ904026.1,-,-,-,-,-,-,-,-,-,-
413044-Diuris arenaria,DQ904028.1,-,-,-,-,-,-,-,-,-,-
413049-Diuris maculata,DQ915944.1,-,-,-,-,-,-,-,-,-,-
413043-Diuris aequalis,DQ915945.1,-,-,-,-,-,-,-,-,-,-
409004-Platanthera dilatata var. leucostachys,EF025518.1,-,-,-,-,-,-,-,-,-,-
409002-Platanthera dilatata var. albiflora,EF025521.1,-,-,-,-,-,-,-,-,-,-
409000-Platanthera aquilonis,EF025532.1,JN966352.1,-,KC483457.1,-,-,-,-,-,-,-
426883-Cyclopogon peruvianus,EF079166.1,HE575496.1,HE575523.1,FJ571323.1,-,FJ571222.1,-,-,-,-,-
426936-Sarcoglottis portillae,EF079167.1,-,-,-,-,-,-,-,-,-,-
426926-Pelexia weberbaueri,EF079169.1,EU395448.1,-,-,-,-,-,-,-,-,-
426898-Eurystyles cotyledon,EF079172.1,FN556171.1,HE575524.1,-,-,-,-,-,-,-,-
426905-Lankesterella gnomus,EF079173.1,FN556173.1,FN556168.1,LM645005.1,-,-,-,-,-,-,-
428318-Mesadenella cuspidata,EF079175.1,EF079296.1,MG582306.1,-,-,-,-,-,-,-,-
426894-Eltroplectris triloba,EF079178.1,MG460447.1,MG460413.1,-,-,-,-,-,-,-,-
445636-Satyrium aberrans,EF601474.1,EF612533.1,-,-,-,-,-,-,EF601430.1,EF601380.1,EF594454.1
62859-Satyrium acuminatum,EF601475.1,EF612534.1,-,-,-,-,-,-,AY705008.1,AY705048.1,EF594455.1
292282-Satyrium amblyosaccos,EF601476.1,EF621495.1,-,-,-,-,-,-,AY705009.1,AY705049.1,EF594456.1
445637-Satyrium anomalum,EF601478.1,EF612537.1,-,-,-,-,-,-,EF601431.1,EF601382.1,EF594459.1
62860-Satyrium bicallosum,EF601479.1,EF612538.1,-,-,-,-,-,-,AY705011.1,AY705051.1,EF594460.1
292285-Satyrium bracteatum,EF601480.1,EF612540.1,-,-,-,-,-,-,AY705013.1,AY705053.1,EF594464.1
292286-Satyrium breve,EF601481.1,EF612541.1,-,-,-,-,-,-,AY705015.1,AY705055.1,EF594465.1
445638-Satyrium candidum,EF601482.1,EF621498.1,-,-,-,-,-,-,EF601435.1,EF601385.1,EF594468.1
62861-Satyrium carneum,EF601483.1,EF612544.1,-,-,-,-,-,-,AY705017.1,AY705057.1,EF594469.1
445639-Satyrium carsonii,EF601484.1,EF612545.1,-,MK191868.1,-,-,-,-,EF601436.1,EF601386.1,EF594470.1
445654-Satyrium macrophyllum,EF601485.1,EF612546.1,-,-,-,-,-,-,EF601453.1,EF601388.1,EF594497.1
445641-Satyrium comptum,EF601487.1,EF612549.1,-,-,-,-,-,-,EF601439.1,EF601389.1,EF594475.1
445642-Satyrium coriophoroides,EF601488.1,EF612551.1,-,-,-,-,-,-,EF601440.1,EF601418.1,EF594477.1
292290-Satyrium crassicaule,EF601489.1,EF621501.1,-,-,-,-,-,-,AY705020.1,AY705060.1,EF594478.1
445644-Satyrium cristatum var. longilabiatum,EF601491.1,EF612553.1,-,-,-,-,-,-,EF601442.1,EF601392.1,EF594481.1
445645-Satyrium elongatum,EF601492.1,EF612554.1,-,-,-,-,-,-,EF601443.1,EF601393.1,EF594482.1
62863-Satyrium ligulatum,EF601494.1,EF612555.1,-,-,-,-,-,-,AY705025.1,AY705065.1,EF594483.1
292292-Satyrium erectum,EF601495.1,EF612557.1,-,-,-,-,-,-,AY705022.1,AY705062.1,EF594486.1
445647-Satyrium fimbriatum,EF601496.1,EF612559.1,-,-,-,-,-,-,EF601447.1,EF601397.1,EF594487.1
62862-Satyrium humile,EF601499.1,EF612562.1,-,-,-,-,-,EU176103.1,AY705024.1,AY705064.1,EF594490.1
445652-Satyrium longicolle,EF601503.1,EF612564.1,-,-,-,-,-,-,EF601451.1,EF601401.1,EF594495.1
445653-Satyrium lupulinum,EF601504.1,EF612565.1,-,-,-,-,-,-,EF601452.1,EF601402.1,EF594496.1
292295-Satyrium microrrhynchum,EF601506.1,EF612569.1,-,-,-,-,-,-,AY705029.1,AY705069.1,EF594500.1
445655-Satyrium monadenum,EF601507.1,EF612570.1,-,-,-,-,-,-,EF601454.1,EF601404.1,EF594501.1
292296-Satyrium muticum,EF601508.1,EF612571.1,-,-,-,-,-,-,AY705030.1,AY705070.1,EF594502.1
445656-Satyrium neglectum,EF601509.1,EF612572.1,-,-,-,-,-,-,EF601455.1,EF601407.1,EF594505.1
62866-Satyrium odorum,EF601513.1,EF612576.1,-,-,-,-,-,-,AY705031.1,AF360407.1,EF594508.1
445657-Satyrium oliganthum,EF601514.1,EF612577.1,-,-,-,-,-,-,EF601459.1,EF601409.1,EF594509.1
445658-Satyrium outeniquense,EF601515.1,EF612579.1,-,-,-,-,-,-,EF601460.1,EF601410.1,EF594511.1
445659-Satyrium princeps,EF601517.1,EF612584.1,-,-,-,-,-,-,EF601462.1,EF601412.1,EF594516.1
292300-Satyrium pumilum,EF601518.1,EF612585.1,-,-,-,-,-,-,AY705036.1,AY705076.1,EF594517.1
445660-Satyrium pygmaeum,EF601519.1,EF621506.1,-,-,-,-,-,-,EF601463.1,EF601413.1,EF594518.1
445661-Satyrium retusum,EF601520.1,EF612586.1,-,-,-,-,-,-,EF601464.1,EF601414.1,EF594519.1
445662-Satyrium rhynchanthoides,EF601521.1,EF612587.1,-,-,-,-,-,-,EF601465.1,EF601415.1,EF594520.1
445663-Satyrium riparium,EF601523.1,EF612589.1,-,-,-,-,-,-,EF601467.1,EF601417.1,EF594522.1
292301-Satyrium rupestre,EF601524.1,EF612590.1,-,-,-,-,-,-,AY705038.1,AY705078.1,EF594523.1
292302-Satyrium sceptrum,EF601527.1,EF621507.1,-,-,-,-,-,-,AY705039.1,AY705079.1,EF594526.1
445665-Satyrium sphaerocarpum,EF601529.1,EF621511.1,-,-,-,-,-,-,EF601471.1,EF601421.1,EF594530.1
445666-Satyrium stenopetalum subsp. brevicalcaratum,EF601530.1,EF612593.1,-,-,-,-,-,-,-,-,EF594531.1
501542-Pterygodium schelpei,EU301445.1,EU301498.1,EU301551.1,-,-,-,-,-,-,-,-
501507-Corycium ingeanum,EU301446.1,EU301499.1,EU301552.1,-,-,-,-,-,-,-,-
501504-Corycium crispum,EU301447.1,EU301500.1,EU301553.1,-,-,-,-,-,-,-,-
501535-Pterygodium hallii,EU301449.1,EU301502.1,EU301555.1,-,-,-,-,-,-,-,-
501531-Pterygodium alatum,EU301451.1,EU301504.1,EU301557.1,-,-,-,-,-,-,-,-
501505-Corycium deflexum,EU301453.1,EU301506.1,EU301559.1,-,-,-,-,-,-,-,-
501503-Corycium bicolorum,EU301454.1,EU301507.1,EU301560.1,-,-,-,-,-,-,-,-
501529-Evotella rubiginosa,EU301455.1,EU301508.1,EU301561.1,-,-,-,-,-,-,-,-
501536-Pterygodium hastatum,EU301462.1,FJ469850.1,FJ469878.1,-,-,-,-,-,-,-,-
501538-Pterygodium leucanthum,EU301463.1,EU301516.1,EU301569.1,-,-,-,-,-,-,-,-
501501-Ceratandra globosa,EU301465.1,EU301518.1,EU301571.1,-,-,-,-,-,-,-,-
501502-Ceratandra harveyana,EU301468.1,EU301521.1,EU301574.1,-,-,-,-,-,-,-,-
501508-Corycium microglossum,EU301473.1,EU301526.1,EU301579.1,-,-,-,-,-,-,-,-
175350-Corycium orobanchoides,EU301475.1,EU301528.1,EU301581.1,-,-,-,-,-,AF360513.1,AF360456.1,-
501499-Ceratandra atrata,EU301476.1,EU301529.1,EU301582.1,-,-,-,-,-,-,-,-
501530-Pterygodium acutifolium,EU301477.1,FJ469834.1,FJ469860.1,-,-,-,-,-,-,-,-
501540-Pterygodium pentherianum,EU301479.1,EU301532.1,EU301585.1,-,-,-,-,-,-,-,-
501506-Corycium excisum,EU301481.1,EU301534.1,EU301587.1,-,-,-,-,-,-,-,-
501541-Pterygodium platypetalum,EU301484.1,FJ469849.1,FJ469877.1,-,-,-,-,-,-,-,-
501543-Pterygodium volucris,EU301485.1,EU301538.1,EU301591.1,-,-,-,-,-,-,-,-
501500-Ceratandra bicolor,EU301488.1,EU301541.1,EU301594.1,-,-,-,-,-,-,-,-
501537-Pterygodium inversum,EU301489.1,EU301542.1,EU301595.1,-,-,-,-,-,-,-,-
501533-Pterygodium cooperi,EU301490.1,EU301543.1,EU301596.1,-,-,-,-,-,-,-,-
230610-Huttonaea grandiflora,EU301496.1,GU117886.1,GU117879.1,-,-,-,-,EU176107.1,-,-,-
499199-Spiranthes parksii,EU384861.1,KM262231.1,-,-,-,-,-,-,-,-,-
499201-Spiranthes sylvatica,EU384870.1,KM262462.1,-,-,-,-,-,-,-,-,-
154543-Sacoila lanceolata,EU384878.1,MG460459.1,AJ544529.1,AJ542441.1,-,-,-,-,-,-,-
292289-Satyrium coriifolium,EU395464.1,EF612550.1,-,-,-,-,-,-,AY705019.1,AY705059.1,EF594476.1
542685-Diuris carinata,EU595626.1,-,-,-,-,-,-,-,-,-,-
542686-Diuris concinna,EU595630.1,-,-,-,-,-,-,-,-,-,-
542687-Diuris palustris,EU595631.1,-,-,-,-,-,-,-,-,-,-
542689-Diuris setacea,EU595632.1,-,-,-,-,-,-,-,-,-,-
542682-Diuris behrii,EU595633.1,-,-,-,-,-,-,-,-,-,-
542688-Diuris picta,EU595635.1,-,-,-,-,-,-,-,-,-,-
542683-Diuris brevifolia,EU595637.1,-,-,-,-,-,-,-,-,-,-
542684-Diuris byronensis,EU595641.1,-,-,-,-,-,-,-,-,-,-
152868-Diuris laxiflora,EU595642.1,AJ310023.1,AJ409403.1,-,-,-,-,-,-,-,-
542690-Diuris venosa,EU595644.1,-,-,-,-,-,-,-,-,-,-
528258-Pterostylis aphylla,EU681194.1,-,-,-,-,-,-,-,-,-,-
528259-Pterostylis atriola,EU681196.1,-,-,-,-,-,-,-,-,-,-
528260-Pterostylis commutata,EU681198.1,-,-,-,-,-,-,-,-,-,-
528263-Pterostylis pratensis,EU681236.1,-,-,-,-,-,-,-,-,-,-
528264-Pterostylis scabrida,EU681240.1,-,-,-,-,-,-,-,-,-,-
528265-Pterostylis stenochila,EU681241.1,-,-,-,-,-,-,-,-,-,-
528266-Pterostylis tasmanica,EU681243.1,-,-,-,-,-,-,-,-,-,-
528267-Pterostylis tunstallii,EU681246.1,-,-,-,-,-,-,-,-,-,-
546012-Ceratandra grandiflora,EU687530.1,EU687535.1,EU687540.1,-,-,-,-,-,-,-,-
533268-Anoectochilus koshunensis,EU700340.1,EU797512.1,-,-,-,-,-,-,-,-,-
569774-Anoectochilus roxburghii,EU817408.1,EU817409.1,MK451773.1,MK451836.1,-,MK451815.1,MK451753.1,-,-,-,-
582709-Pterygodium newdigatae,FJ469904.1,FJ469848.1,FJ469876.1,-,-,-,-,-,-,-,-
651507-Aa leucantha,FJ473307.1,-,FJ571261.1,FJ571311.1,-,FJ571210.1,-,-,-,-,-
651506-Aa calceata,FJ473309.1,-,FJ571263.1,FJ571313.1,-,FJ571212.1,-,-,-,-,-
651508-Altensteinia virescens,FJ473310.1,-,FJ571264.1,FJ571314.1,-,FJ571213.1,-,-,-,-,-
651509-Chloraea reticulata,FJ473314.1,-,FJ571268.1,FJ571318.1,-,FJ571217.1,-,-,-,-,-
651510-Cranichis longipetiolata,FJ473315.1,-,FJ571269.1,FJ571319.1,-,FJ571218.1,-,-,-,-,-
651511-Microchilus arietinus,FJ473320.1,-,FJ571274.1,FJ571324.1,-,FJ571223.1,-,-,-,-,-
651514-Gomphichis valida,FJ473322.1,-,FJ571275.1,FJ571325.1,-,FJ571224.1,-,-,-,-,-
651513-Gomphichis traceyae,FJ473323.1,-,FJ571276.1,FJ571326.1,-,FJ571225.1,-,-,-,-,-
651512-Gomphichis crassilabia,FJ473324.1,-,FJ571277.1,FJ571327.1,-,FJ571226.1,-,-,-,-,-
152881-Gonatostylis vieillardii,FJ473325.1,AJ310034.1,AJ409416.1,FJ571328.1,-,FJ571227.1,-,-,-,-,-
164261-Goodyera repens,FJ473327.1,KT385632.1,KT385535.1,FJ571330.1,HM021604.1,FJ571229.1,-,KC237338.1,-,-,-
651515-Kreodanthus simplex,FJ473328.1,-,FJ571281.1,FJ571331.1,-,FJ571230.1,-,-,-,-,-
651517-Myrosmodes paludosa,FJ473333.1,-,FJ571285.1,FJ571335.1,-,FJ571235.1,-,-,-,-,-
651519-Ponthieva villosa,FJ473337.1,-,FJ571289.1,FJ571339.1,-,FJ571239.1,-,-,-,-,-
651520-Porphyrostachys parviflora,FJ473338.1,-,FJ571290.1,FJ571340.1,-,FJ571240.1,-,-,-,-,-
415352-Prescottia oligantha,FJ473342.1,-,FJ571294.1,FJ571344.1,-,FJ571244.1,-,-,-,-,-
651522-Pterichis acuminata,FJ473347.1,-,FJ571298.1,FJ571348.1,-,FJ571248.1,-,-,-,-,-
256372-Pterostylis oliveri,FJ473348.1,-,FJ571299.1,FJ571349.1,-,FJ571249.1,-,-,-,-,-
154545-Sarcoglottis acaulis,FJ473349.1,AJ310068.1,FJ571300.1,FJ571350.1,-,FJ571250.1,-,-,-,-,-
651523-Sarcoglottis grandiflora,FJ473350.1,MG755157.1,MG582330.1,FJ571351.1,-,FJ571251.1,-,-,-,-,-
651525-Sauroglossum corymbosum,FJ473351.1,MG755168.1,FJ571302.1,FJ571352.1,-,FJ571252.1,-,-,-,-,-
651524-Sauroglossum aurantiacum,FJ473352.1,KR608068.1,FJ571303.1,FJ571353.1,-,FJ571253.1,-,-,-,-,-
651526-Stenoptera acuta,FJ473355.1,-,FJ571310.1,FJ571360.1,-,FJ571260.1,-,-,-,-,-
651528-Stenorrhynchos vaginatum,FJ473358.1,MF179015.1,FJ571309.1,FJ571359.1,-,FJ571259.1,-,-,-,-,-
683359-Eurystyles cornu bovis,FN556162.1,FN556172.1,FN556167.1,-,-,-,-,-,-,-,-
683362-Lankesterella ceracifolia,FN556164.1,FN556174.1,FN556169.1,-,-,-,-,-,-,-,-
701237-Sotoa confusa,FN641865.1,HE575506.1,FN641876.1,LM645004.1,-,-,-,-,-,-,-
701239-Schiedeella crenulata,FN641868.1,HE575504.1,FN641880.1,-,-,-,-,-,-,-,-
701240-Deiregyne rhombilabia,FN641869.1,HE575500.1,FN641881.1,-,-,-,-,-,-,-,-
701242-Deiregyne falcata,FN641871.1,LT613645.1,FN641883.1,-,-,-,-,-,-,-,-
701243-Deiregyne pseudopyramidalis,FN641872.1,LT613646.1,FN641884.1,-,-,-,-,-,-,-,-
701244-Deiregyne eriophora,FN641873.1,HE575499.1,FN641885.1,-,-,-,-,-,-,-,-
701246-Deiregyne densiflora,FN641874.1,HE575498.1,FN641886.1,-,-,-,-,-,-,-,-
703551-Galeoglossum cactorum,FN645940.1,FN645939.1,-,-,-,-,-,-,-,-,-
767670-Nothostele acianthiformis,FN868838.1,FN868833.1,FN868836.1,LM645006.1,-,-,-,-,-,-,-
426797-Pteroglossa roseoalba,FN868839.1,FN868834.1,FN868837.1,LM645007.1,-,-,-,-,-,-,-
861222-Stenorrhynchos albidomaculatum,FN996948.1,MF179014.1,FN996960.1,-,-,-,-,-,-,-,-
493955-Coccineorchis standleyi,FN996949.1,LT600868.1,FN996961.1,-,-,-,GU004489.1,-,-,-,-
861223-Dichromanthus yucundaa,FN996950.1,LT600886.1,FN996962.1,-,-,-,-,-,-,-,-
460393-Dichromanthus michuacanus,FN996954.1,AM902111.1,FN996966.1,MH028795.1,-,-,-,-,-,-,-
220588-Dichromanthus aurantiacus,FN996956.1,AJ543913.1,FN996971.1,AJ542439.1,-,-,-,-,-,-,-
938051-Neotinea ustulata var. aestivalis,FR750396.1,-,-,-,-,-,-,-,-,-,-
431285-Himantoglossum adriaticum,FR750401.1,-,-,-,KJ596196.1,-,-,EU176052.1,-,-,-
993469-Bipinnula volkmannii,FR832099.1,FR832062.1,-,FR831956.1,-,-,-,-,-,-,-
749264-Bipinnula fimbriata,FR832101.1,FR832064.1,FR832135.1,FR831958.1,-,-,-,-,-,-,-
993468-Bipinnula montana,FR832102.1,FR832065.1,FR832137.1,FR831959.1,-,-,-,-,-,-,-
993480-Chloraea grandiflora,FR832103.1,FR832061.1,-,FR831960.1,-,-,-,-,-,-,-
993489-Chloraea volkmannii,FR832104.1,FR832066.1,FR832138.1,FR831961.1,-,-,-,-,-,-,-
993488-Chloraea speciosa,FR832105.1,FR832067.1,FR832139.1,FR831962.1,-,-,-,-,-,-,-
749271-Chloraea philippii,FR832106.1,FR832068.1,FR832140.1,FR831963.1,-,-,-,-,-,-,-
993481-Chloraea heteroglossa,FR832107.1,FR832069.1,FR832141.1,FR831964.1,-,-,-,-,-,-,-
993472-Chloraea bidentata,FR832108.1,FR832072.1,FR832143.1,FR831966.1,-,-,-,-,-,-,-
993475-Chloraea crispa,FR832109.1,FR832073.1,FR832145.1,FR831968.1,-,-,-,-,-,-,-
993476-Chloraea cristata,FR832110.1,FR832074.1,FR832146.1,FR831969.1,-,-,-,-,-,-,-
993473-Chloraea bletioides,FR832111.1,FR832075.1,FR832147.1,FR831970.1,-,-,-,-,-,-,-
749269-Chloraea longipetala,FR832112.1,FR832077.1,FR832149.1,FR831972.1,-,-,-,-,-,-,-
993474-Chloraea chrysantha,FR832113.1,FR832078.1,FR832150.1,FR831973.1,-,-,-,-,-,-,-
749266-Chloraea alpina,FR832114.1,FR832079.1,FR832151.1,FR831974.1,-,-,-,-,-,-,-
993478-Chloraea disoides,FR832115.1,FR832080.1,FR832152.1,FR831975.1,-,-,-,-,-,-,-
749267-Chloraea chica,FR832117.1,FR832082.1,FR832153.1,FR831977.1,-,-,-,-,-,-,-
749268-Chloraea cylindrostachya,FR832118.1,FR832083.1,FR832154.1,FR831978.1,-,-,-,-,-,-,-
993485-Chloraea multiflora,FR832119.1,FR832084.1,FR832155.1,FR831979.1,-,-,-,-,-,-,-
993483-Chloraea lamellata,FR832120.1,FR832085.1,FR832156.1,FR831980.1,-,-,-,-,-,-,-
993479-Chloraea gavilu,FR832121.1,FR832086.1,FR832157.1,FR831981.1,-,-,-,-,-,-,-
993487-Chloraea prodigiosa,FR832123.1,-,-,FR831982.1,-,-,-,-,-,-,-
993484-Chloraea lechleri,FR832124.1,FR832088.1,FR832158.1,FR831983.1,-,-,-,-,-,-,-
993486-Chloraea nudilabia,FR832126.1,FR832090.1,FR832160.1,FR831985.1,-,-,-,-,-,-,-
749270-Chloraea membranacea,FR832127.1,FR832091.1,FR832161.1,FR831986.1,-,-,-,-,-,-,-
152876-Gavilea australis,FR832128.1,AJ310029.1,AJ409411.1,FR831987.1,-,-,-,-,-,-,-
749274-Gavilea araucana,FR832129.1,FR832093.1,FR832162.1,FR831988.1,-,-,-,-,-,-,-
749278-Gavilea venosa,FR832130.1,FR832096.1,FR832165.1,FR831991.1,-,-,-,-,-,-,-
749275-Gavilea glandulifera,FR832131.1,FR832095.1,FR832164.1,FR831990.1,-,-,-,-,-,-,-
749277-Gavilea odoratissima,FR832133.1,FR832097.1,FR832166.1,FR831992.1,-,-,-,-,-,-,-
763061-Goodyera biflora,GQ328779.1,KT385585.1,MK451778.1,MK451841.1,HM021626.1,MK451820.1,MK451758.1,-,-,HM021668.1,-
173437-Anoectochilus formosanus,GQ396668.1,EU797513.1,KC467033.1,-,-,-,-,KC237344.1,-,-,-
903986-Pterostylis macrosepala,GQ405627.1,GQ405595.1,-,-,-,-,-,-,-,-,-
528262-Pterostylis melagramma,GQ405628.1,GQ405596.1,-,-,-,-,-,-,-,-,-
672436-Pterostylis depauperata,GQ405629.1,GQ405597.1,-,-,-,-,-,-,-,-,-
207320-Pterostylis pedoglossa,GQ405630.1,GQ405598.1,-,-,-,-,-,-,-,-,-
528261-Pterostylis grandiflora,GQ405631.1,GQ405599.1,-,-,-,-,-,-,-,-,-
672851-Pterostylis revoluta,GQ405632.1,GQ405600.1,-,-,-,-,-,-,-,-,-
672878-Pterostylis gibbosa,GQ405639.1,GQ866252.1,-,-,-,-,-,-,-,-,-
672880-Pterostylis leptochila,GQ405640.1,GQ866253.1,-,-,-,-,-,-,-,-,-
672879-Pterostylis hamata,GQ405641.1,GQ866254.1,-,-,-,-,-,-,-,-,-
177051-Pterostylis daintreana,GQ405645.1,GQ405613.1,-,-,-,-,-,-,-,-,-
672910-Pterostylis procera,GQ405649.1,GQ866248.1,-,-,-,-,-,-,-,-,-
672915-Pterostylis rubescens,GQ405652.1,GQ405620.1,-,-,-,-,-,-,-,-,-
672840-Pterostylis abrupta,GQ866269.1,-,-,-,-,-,-,-,-,-,-
672841-Pterostylis aestiva,GQ866270.1,-,-,-,-,-,-,-,-,-,-
672842-Pterostylis alobula,GQ866271.1,-,-,-,-,-,-,-,-,-,-
672843-Pterostylis alveata,GQ866273.1,-,-,-,-,-,-,-,-,-,-
672844-Pterostylis aspera,GQ866274.1,-,-,-,-,-,-,-,-,-,-
672845-Pterostylis atrans,GQ866275.1,-,-,-,-,-,-,-,-,-,-
672829-Pterostylis brumalis,GQ866277.1,-,-,-,-,-,-,-,-,-,-
672830-Pterostylis coccina,GQ866279.1,-,-,-,-,-,-,-,-,-,-
672846-Pterostylis dolichochila,GQ866281.1,-,-,-,-,-,-,-,-,-,-
672847-Pterostylis longicurva,GQ866284.1,-,-,-,-,-,-,-,-,-,-
672848-Pterostylis longipetala,GQ866286.1,-,-,-,-,-,-,-,-,-,-
685928-Caladenia microchila,GQ866288.1,-,-,-,-,-,-,-,-,-,-
672849-Pterostylis obtusa,GQ866289.1,-,-,-,-,-,-,-,-,-,-
672850-Pterostylis reflexa,GQ866290.1,-,-,-,-,-,-,-,-,-,-
672852-Pterostylis robusta,GQ866293.1,-,-,-,-,-,-,-,-,-,-
672853-Pterostylis rogersii,GQ866294.1,-,-,-,-,-,-,-,-,-,-
672854-Pterostylis scabra,GQ866295.1,-,-,-,-,-,-,-,-,-,-
672855-Pterostylis tenuissima,GQ866296.1,-,-,-,-,-,-,-,-,-,-
672856-Pterostylis torquata,GQ866297.1,-,-,-,-,-,-,-,-,-,-
672857-Pterostylis trullifolia,GQ866298.1,-,-,-,-,-,-,-,-,-,-
672917-Pterostylis splendens,GQ866304.1,-,-,-,-,-,-,-,-,-,-
672918-Pterostylis tenuicauda,GQ866305.1,-,-,-,-,-,-,-,-,-,-
685935-Caladenia applanata subsp. erubescens,GQ866316.1,-,-,-,-,-,-,-,-,-,-
672869-Pterostylis nana,GQ866319.1,GU086216.1,-,-,-,-,-,-,-,-,-
676133-Caladenia parva,GQ866321.1,-,-,-,-,-,-,-,-,-,-
672870-Pterostylis puberula,GQ866322.1,-,-,-,-,-,-,-,-,-,-
672871-Pterostylis timorensis,GQ866328.1,GQ866244.1,-,-,-,-,-,-,-,-,-
672914-Pterostylis multiflora,GQ866337.1,-,-,-,-,-,-,-,-,-,-
207319-Pterostylis parviflora,GQ866338.1,GQ405619.1,-,-,-,-,-,-,-,-,-
673073-Pterostylis acuminata,GQ866345.1,-,-,-,-,-,-,-,-,-,-
672835-Pterostylis agathicola,GQ866346.1,-,-,-,-,-,-,-,-,-,-
672892-Pterostylis alpina,GQ866347.1,-,-,-,-,-,-,-,-,-,-
672893-Pterostylis areolata,GQ866348.1,-,-,-,-,-,-,-,-,-,-
672894-Pterostylis auriculata,GQ866349.1,-,-,-,-,-,-,-,-,-,-
